campaign_id,campaign_name,channel,region,impressions,clicks,conversions,cost,revenue,start_date,end_date
1451,Mega Campaign,Facebook,Australia,225316,2167,231,1291.14,3880.53,2024-05-07,2024-05-20
1452,Summer Sale,LinkedIn,Australia,213703,2982,252,2621.85,7328.27,2025-03-06,2025-03-17
1453,Autumn Deals,Instagram,Africa,131371,4385,204,1476.4,9640.56,2024-12-16,2024-12-23
1454,Mega Campaign,Instagram,Africa,145795,1430,220,2014.37,11474.65,2025-03-21,2025-03-26
1455,Spring Promo,Twitter,Asia,101009,210,184,1810.87,5105.96,2025-01-18,2025-01-23
1456,Summer Sale,Twitter,Asia,185334,3390,308,3652.85,11003.39,2024-06-01,2024-06-11
1457,Spring Promo,Facebook,Australia,498508,2053,157,4358.46,14124.46,2025-02-15,2025-03-02
1458,Autumn Deals,LinkedIn,Australia,261948,4883,142,3605.58,5619.66,2024-09-22,2024-09-29
1459,Mega Campaign,Facebook,Europe,345837,4620,364,1835.56,4714.38,2024-05-28,2024-06-08
1460,Spring Promo,Google Ads,South America,359472,1120,425,125.51,7412.51,2024-07-02,2024-07-07
1461,Spring Promo,Facebook,Australia,265976,138,64,2155.17,7917.18,2024-07-14,2024-07-29
1462,Spring Promo,Instagram,Africa,63292,2596,315,3000.24,7948.95,2024-12-10,2024-12-24
1463,Autumn Deals,Instagram,South America,320372,2305,142,3315.34,10412.15,2024-07-15,2024-07-21
1464,Summer Sale,LinkedIn,Africa,147824,752,429,4328.97,13541.23,2024-09-19,2024-09-22
1465,Mega Campaign,Instagram,Asia,240257,953,412,4318.75,7052.82,2024-11-10,2024-11-15
1466,Summer Sale,Google Ads,Europe,122874,1444,325,1465.28,5443.6,2024-09-27,2024-10-06
1467,Winter Blast,Instagram,Australia,347487,3416,373,1815.42,3823.21,2024-07-22,2024-07-26
1468,Spring Promo,LinkedIn,South America,258493,2600,440,3448.83,5642.09,2024-08-02,2024-08-14
1469,Winter Blast,LinkedIn,South America,52880,732,498,1361.18,4672.47,2024-09-03,2024-09-06
1470,Autumn Deals,Facebook,Europe,361270,751,175,3230.28,8580.49,2024-08-21,2024-08-28
1471,Spring Promo,Facebook,North America,290929,1408,474,1175.82,4689.1,2024-05-13,2024-05-26
1472,Winter Blast,Facebook,North America,47212,736,354,464.5,8317.57,2024-10-16,2024-10-23
1473,Autumn Deals,Facebook,Asia,493486,921,384,817.46,10119.07,2025-01-23,2025-02-03
1474,Autumn Deals,Facebook,Australia,409433,3935,39,2325.68,5540.38,2025-01-22,2025-02-04
1475,Autumn Deals,Twitter,North America,78189,4533,13,3658.5,7254.78,2024-08-24,2024-09-05
1476,Mega Campaign,Google Ads,Asia,295275,1849,47,3731.42,11528.41,2024-08-29,2024-09-06
1477,Autumn Deals,Facebook,Africa,414952,3562,219,2045.42,9059.34,2024-12-20,2024-12-29
1478,Spring Promo,Facebook,Europe,376934,3122,153,275.25,2968.01,2024-11-11,2024-11-26
1479,Mega Campaign,LinkedIn,North America,77172,2641,23,2628.29,2910.87,2024-08-06,2024-08-20
1480,Winter Blast,Google Ads,Europe,383650,1870,221,2201.81,5653.17,2024-12-26,2025-01-02
1481,Mega Campaign,Facebook,South America,251831,892,42,4893.07,13983.19,2025-05-03,2025-05-18
1482,Mega Campaign,Facebook,South America,148536,3417,48,645.38,3740.57,2024-07-23,2024-08-03
1483,Spring Promo,Facebook,Asia,195093,479,72,2328.47,4926.93,2024-10-13,2024-10-27
1484,Mega Campaign,Google Ads,Europe,144947,1395,31,3614.76,6643.28,2024-11-04,2024-11-07
1485,Winter Blast,Google Ads,Europe,248671,1520,82,4050.2,9352.37,2024-05-16,2024-05-22
1486,Summer Sale,Facebook,Asia,115352,933,203,2952.37,5096.6,2024-07-05,2024-07-16
1487,Autumn Deals,Instagram,Australia,274778,4059,166,3700.32,13575.87,2025-03-17,2025-03-31
1488,Autumn Deals,Facebook,Asia,121762,54,25,4079.21,13981.53,2025-03-21,2025-03-29
1489,Spring Promo,LinkedIn,South America,498854,4357,407,1891.53,4071.01,2025-01-15,2025-01-26
1490,Summer Sale,Twitter,Africa,13242,2952,313,816.61,1055.41,2024-05-23,2024-06-01
1491,Autumn Deals,Instagram,North America,153906,4235,243,3697.19,7917.43,2024-05-07,2024-05-10
1492,Spring Promo,Google Ads,Europe,371194,3096,297,789.11,1122.62,2025-05-03,2025-05-15
1493,Mega Campaign,Google Ads,South America,297555,4339,115,3291.96,5572.89,2025-01-14,2025-01-20
1494,Autumn Deals,Google Ads,Africa,231375,2121,108,1626.32,9441.09,2025-01-28,2025-01-31
1495,Autumn Deals,LinkedIn,Europe,347203,3000,216,2830.42,11835.63,2025-04-20,2025-04-23
1496,Autumn Deals,Google Ads,Asia,43514,944,401,4401.25,9378.61,2025-03-24,2025-04-08
1497,Summer Sale,Twitter,North America,375998,1910,152,3475.15,5852.99,2024-07-17,2024-07-25
1498,Winter Blast,Twitter,South America,336738,630,392,929.09,6165.17,2024-06-03,2024-06-15
1499,Mega Campaign,Instagram,Africa,82436,991,298,1194.02,4881.76,2024-05-27,2024-06-04
1500,Autumn Deals,Twitter,Australia,340044,97,40,2895.18,4287.36,2025-02-03,2025-02-16
1501,Winter Blast,LinkedIn,North America,167425,1167,471,3806.4,5543.6,2025-02-19,2025-02-26
1502,Mega Campaign,Instagram,Australia,137976,2110,55,4384.59,5264.26,2024-10-20,2024-11-04
1503,Autumn Deals,Instagram,South America,254810,1389,426,1716.84,7829.03,2024-07-28,2024-08-06
1504,Spring Promo,Facebook,Europe,53936,3722,315,2826.42,11907.2,2024-11-29,2024-12-07
1505,Summer Sale,Google Ads,North America,9097,4143,398,2857.22,3710.54,2025-04-14,2025-04-21
1506,Winter Blast,Google Ads,Asia,378567,3820,174,3375.96,11636.75,2024-11-23,2024-12-01
1507,Summer Sale,Twitter,North America,323175,2418,457,334.0,10123.3,2024-06-16,2024-06-29
1508,Mega Campaign,Google Ads,Africa,88601,2462,32,2288.37,9307.49,2025-04-15,2025-04-30
1509,Autumn Deals,Facebook,Asia,284018,1908,314,3247.34,7621.17,2024-09-09,2024-09-22
1510,Autumn Deals,Facebook,Europe,217616,4895,375,3000.43,6338.64,2024-12-26,2024-12-30
1511,Mega Campaign,Facebook,Australia,160079,2613,53,928.7,8508.23,2025-03-17,2025-03-27
1512,Winter Blast,LinkedIn,Africa,94223,2429,421,3662.59,6463.68,2024-05-17,2024-05-22
1513,Spring Promo,Google Ads,North America,202175,2433,46,4715.76,9987.55,2025-04-19,2025-05-01
1514,Summer Sale,Facebook,Australia,386104,4499,102,715.29,4944.31,2025-01-21,2025-02-03
1515,Winter Blast,Twitter,North America,207872,4072,487,4394.06,6120.88,2025-03-08,2025-03-21
1516,Summer Sale,Instagram,Europe,240630,4404,193,3445.19,12897.91,2025-04-27,2025-05-02
1517,Mega Campaign,LinkedIn,Africa,426256,3580,471,4041.8,9677.66,2025-03-23,2025-03-30
1518,Spring Promo,LinkedIn,Australia,432198,4177,61,4083.17,9070.69,2024-08-13,2024-08-18
1519,Spring Promo,Instagram,Africa,498480,3123,201,4634.26,10379.43,2025-01-28,2025-02-09
1520,Spring Promo,Google Ads,Africa,363443,1576,407,4542.24,7356.05,2024-08-01,2024-08-04
1521,Mega Campaign,Google Ads,Australia,130483,3736,414,608.97,5780.0,2024-06-10,2024-06-18
1522,Autumn Deals,Google Ads,Australia,277500,3798,367,338.39,3710.38,2025-04-17,2025-04-22
1523,Autumn Deals,Google Ads,South America,377652,3130,101,2954.13,9499.72,2025-04-13,2025-04-21
1524,Winter Blast,Instagram,South America,167643,4501,137,1985.3,11150.99,2024-10-09,2024-10-20
1525,Winter Blast,Facebook,South America,323596,4823,293,3819.8,4143.05,2024-07-02,2024-07-12
1526,Mega Campaign,Twitter,South America,26855,4040,475,721.05,9862.15,2025-04-01,2025-04-10
1527,Spring Promo,Instagram,South America,154321,1679,54,3843.4,12973.55,2025-03-26,2025-03-31
1528,Summer Sale,Google Ads,Australia,120836,2550,338,1262.75,4107.77,2024-08-28,2024-09-04
1529,Spring Promo,Google Ads,North America,84642,1761,267,4091.28,10739.87,2025-03-19,2025-03-30
1530,Autumn Deals,Twitter,Asia,304537,709,278,4780.68,4910.42,2024-12-07,2024-12-20
1531,Autumn Deals,Twitter,South America,466443,361,31,3155.37,5781.89,2024-07-02,2024-07-08
1532,Winter Blast,Twitter,Australia,358097,4901,408,2848.41,3352.39,2024-08-26,2024-09-08
1533,Autumn Deals,LinkedIn,South America,309091,3594,300,3442.97,7755.43,2025-04-05,2025-04-12
1534,Summer Sale,Twitter,Africa,152503,3643,269,174.44,8533.89,2024-08-20,2024-09-01
1535,Spring Promo,Facebook,Europe,304809,2786,394,2366.06,12031.62,2024-11-12,2024-11-27
1536,Autumn Deals,Instagram,North America,404525,4077,202,1269.53,11057.64,2024-09-12,2024-09-17
1537,Winter Blast,Google Ads,Asia,36921,2697,57,3327.16,4233.38,2025-02-23,2025-02-27
1538,Autumn Deals,Facebook,Asia,414234,1601,212,1274.38,2966.26,2025-04-25,2025-05-08
1539,Summer Sale,Google Ads,South America,195522,3532,206,4130.52,6018.02,2024-06-08,2024-06-19
1540,Winter Blast,Facebook,South America,254605,1969,423,2640.15,5827.81,2024-05-11,2024-05-22
1541,Spring Promo,Twitter,North America,141438,866,439,4490.84,11213.73,2024-09-10,2024-09-23
1542,Spring Promo,LinkedIn,Australia,480470,1549,235,2456.25,8637.82,2024-11-01,2024-11-05
1543,Spring Promo,Facebook,Australia,348521,1169,64,1874.48,2508.12,2024-09-25,2024-10-06
1544,Mega Campaign,Twitter,South America,435035,1159,446,1897.71,4666.57,2024-09-16,2024-09-30
1545,Spring Promo,LinkedIn,Europe,125908,3278,392,4527.88,7294.94,2025-04-05,2025-04-15
1546,Spring Promo,Facebook,Africa,104053,841,462,3617.37,13325.11,2024-10-22,2024-10-29
1547,Mega Campaign,Instagram,Asia,21741,1637,398,4070.65,11219.96,2024-06-25,2024-06-30
1548,Spring Promo,LinkedIn,Africa,145635,4510,417,3462.22,5779.17,2024-06-29,2024-07-14
1549,Autumn Deals,LinkedIn,Africa,411533,305,109,2354.02,9604.61,2024-05-06,2024-05-12
1550,Spring Promo,Instagram,Africa,228933,2874,217,1133.02,4581.86,2024-11-03,2024-11-16
1551,Spring Promo,LinkedIn,Australia,264998,2409,60,1083.53,5168.77,2024-05-24,2024-05-30
1552,Mega Campaign,Google Ads,North America,24382,2503,38,3624.36,4266.88,2024-06-27,2024-07-05
1553,Summer Sale,Instagram,Africa,133234,435,50,2536.65,4494.84,2024-07-21,2024-08-03
1554,Spring Promo,Google Ads,South America,140871,1497,347,3441.59,12067.45,2024-10-08,2024-10-11
1555,Winter Blast,Instagram,North America,331418,3267,157,3995.44,7548.42,2024-08-27,2024-08-31
1556,Summer Sale,Google Ads,Africa,433882,53,19,3069.33,6699.12,2024-07-22,2024-07-30
1557,Spring Promo,LinkedIn,Europe,414501,3438,216,3231.62,9812.72,2024-11-06,2024-11-18
1558,Mega Campaign,Facebook,South America,27214,3321,25,3960.81,8509.89,2024-08-21,2024-08-29
1559,Winter Blast,Google Ads,Europe,87114,2847,412,3854.84,13654.84,2025-04-01,2025-04-07
1560,Autumn Deals,Google Ads,South America,51406,1686,232,4185.53,9053.93,2024-09-05,2024-09-17
1561,Autumn Deals,LinkedIn,Africa,485716,4774,305,174.76,9025.22,2024-08-09,2024-08-17
1562,Mega Campaign,LinkedIn,Europe,240308,3632,414,3492.49,11978.8,2025-01-28,2025-02-12
1563,Mega Campaign,Google Ads,South America,480223,1181,483,4620.05,6027.02,2024-05-21,2024-05-30
1564,Mega Campaign,Instagram,North America,312526,3183,85,983.74,6281.03,2024-09-05,2024-09-08
1565,Winter Blast,LinkedIn,South America,106913,1048,28,1943.82,10605.47,2024-09-07,2024-09-16
1566,Winter Blast,Twitter,South America,177120,4304,414,1518.88,2731.12,2025-05-02,2025-05-16
1567,Winter Blast,Twitter,Asia,151270,758,406,2465.89,5008.87,2024-05-06,2024-05-12
1568,Spring Promo,LinkedIn,Australia,270365,3660,341,4436.82,12889.52,2024-10-01,2024-10-10
1569,Summer Sale,Instagram,North America,44061,4305,209,1903.82,8066.7,2024-05-16,2024-05-19
1570,Summer Sale,Facebook,Africa,41783,1215,332,2264.53,6288.54,2024-07-19,2024-08-02
1571,Spring Promo,LinkedIn,North America,118181,1582,332,1552.15,9025.89,2024-07-30,2024-08-03
1572,Spring Promo,Facebook,North America,446993,4556,265,2369.71,11736.0,2025-03-03,2025-03-18
1573,Winter Blast,Twitter,North America,433456,1857,272,3317.71,11970.99,2025-01-31,2025-02-05
1574,Winter Blast,LinkedIn,Asia,100477,1619,498,4683.57,13618.9,2024-11-05,2024-11-15
1575,Autumn Deals,Facebook,South America,169986,1696,127,1507.69,9576.01,2024-12-21,2024-12-30
1576,Winter Blast,LinkedIn,Asia,343886,3902,241,2828.71,8920.92,2024-06-24,2024-07-06
1577,Mega Campaign,Twitter,Asia,417317,1386,438,4724.5,10566.32,2024-09-24,2024-10-08
1578,Spring Promo,Facebook,North America,310342,2189,362,2387.17,11710.78,2024-09-06,2024-09-14
1579,Autumn Deals,LinkedIn,Australia,105037,4337,62,4009.29,4980.0,2024-06-11,2024-06-15
1580,Autumn Deals,Facebook,Africa,494675,167,25,321.59,3950.33,2025-01-17,2025-01-30
1581,Mega Campaign,Facebook,North America,305667,3664,231,654.44,1443.85,2024-06-14,2024-06-22
1582,Autumn Deals,Google Ads,Australia,93495,3928,340,4532.66,5203.21,2024-08-02,2024-08-17
1583,Autumn Deals,Google Ads,Asia,116127,1287,162,3361.5,10313.81,2024-07-22,2024-08-05
1584,Mega Campaign,Instagram,Australia,293757,1155,160,1981.8,3023.09,2025-03-02,2025-03-07
1585,Spring Promo,LinkedIn,Australia,403340,2463,493,3082.37,4311.1,2025-03-27,2025-04-04
1586,Spring Promo,Twitter,South America,375352,4817,213,1360.64,5955.72,2024-10-21,2024-10-28
1587,Winter Blast,LinkedIn,Europe,53396,4414,470,1968.73,6731.97,2024-06-06,2024-06-15
1588,Autumn Deals,Google Ads,Africa,374791,3841,65,751.28,4729.04,2025-02-25,2025-02-28
1589,Mega Campaign,Google Ads,North America,383692,2068,469,2144.43,10632.28,2024-10-06,2024-10-10
1590,Mega Campaign,Twitter,Australia,389585,1072,387,3342.82,5273.86,2024-08-30,2024-09-03
1591,Winter Blast,LinkedIn,Asia,362161,597,278,4871.72,9856.47,2025-01-12,2025-01-23
1592,Winter Blast,LinkedIn,Australia,458428,4668,247,651.31,9107.59,2025-01-24,2025-02-03
1593,Winter Blast,Google Ads,Australia,476982,1447,315,1738.57,11587.76,2024-06-14,2024-06-23
1594,Spring Promo,Twitter,Asia,151875,1725,222,1182.12,3255.4,2024-05-12,2024-05-26
1595,Mega Campaign,Instagram,Europe,366131,1488,98,3349.22,11165.51,2024-12-15,2024-12-23
1596,Mega Campaign,Google Ads,Australia,37785,1567,424,4089.69,11995.75,2025-03-16,2025-03-25
1597,Mega Campaign,Facebook,South America,128342,2444,419,2418.87,2814.55,2025-01-27,2025-02-01
1598,Mega Campaign,Twitter,South America,337861,945,177,1320.07,3285.63,2025-01-19,2025-01-30
1599,Spring Promo,Twitter,Africa,467988,475,238,1089.81,10777.87,2024-10-02,2024-10-12
1600,Spring Promo,Facebook,Africa,487530,1596,127,4004.49,11739.95,2025-04-07,2025-04-15
1601,Mega Campaign,LinkedIn,Asia,276088,4539,430,2432.7,11442.92,2024-11-19,2024-11-23
1602,Mega Campaign,LinkedIn,Asia,134531,827,362,3881.22,7149.98,2024-11-21,2024-12-02
1603,Spring Promo,Instagram,South America,390888,947,138,3008.91,3435.76,2025-01-16,2025-01-28
1604,Mega Campaign,Twitter,Europe,376341,4153,322,3795.96,9519.55,2024-09-28,2024-10-05
1605,Spring Promo,Facebook,North America,458158,4197,352,426.05,5648.42,2025-04-22,2025-05-05
1606,Spring Promo,Instagram,North America,397126,2256,391,1286.08,5663.92,2024-11-30,2024-12-03
1607,Winter Blast,Google Ads,Europe,136962,2618,145,405.66,6208.89,2024-09-22,2024-09-30
1608,Winter Blast,Instagram,Europe,285315,1755,400,2314.16,11349.95,2024-09-06,2024-09-17
1609,Mega Campaign,Twitter,Australia,174098,1811,107,3468.23,8617.6,2024-05-17,2024-05-26
1610,Winter Blast,Instagram,Africa,125259,1173,422,2748.75,3032.17,2024-11-14,2024-11-25
1611,Spring Promo,Twitter,Africa,188694,2301,485,1539.92,6318.4,2024-06-12,2024-06-21
1612,Autumn Deals,Facebook,Asia,233882,658,139,3444.87,8797.35,2024-10-12,2024-10-24
1613,Summer Sale,Facebook,Africa,16332,4587,368,3069.19,4509.68,2025-05-02,2025-05-10
1614,Mega Campaign,Instagram,North America,452259,3763,447,825.11,4300.79,2024-06-30,2024-07-13
1615,Winter Blast,Twitter,Africa,407934,1148,279,1793.61,11744.23,2024-06-05,2024-06-16
1616,Autumn Deals,Google Ads,Australia,217182,4941,304,3160.79,10113.5,2024-10-07,2024-10-10
1617,Spring Promo,Instagram,South America,253645,4753,178,4927.74,10351.52,2024-09-17,2024-09-21
1618,Summer Sale,Instagram,Africa,371310,2067,349,2848.66,12119.99,2025-02-12,2025-02-25
1619,Winter Blast,LinkedIn,South America,463021,2792,82,3104.07,12577.97,2025-03-25,2025-04-04
1620,Spring Promo,Twitter,Australia,374707,1224,335,3915.45,9085.53,2025-02-27,2025-03-13
1621,Winter Blast,LinkedIn,Europe,103466,71,7,408.1,8466.75,2024-06-09,2024-06-16
1622,Autumn Deals,Twitter,Europe,290672,4180,122,3327.68,8480.61,2024-11-28,2024-12-12
1623,Spring Promo,Instagram,Australia,362400,2951,42,2919.32,12533.64,2024-09-17,2024-09-21
1624,Summer Sale,Google Ads,South America,380822,3163,366,797.1,1542.82,2025-03-19,2025-03-31
1625,Winter Blast,Google Ads,Africa,34149,4893,411,4055.04,4658.48,2024-11-08,2024-11-17
1626,Winter Blast,Google Ads,North America,130587,1843,371,525.83,6361.85,2025-03-29,2025-04-12
1627,Autumn Deals,Twitter,Australia,123106,3860,262,4942.21,12006.85,2024-11-27,2024-12-04
1628,Winter Blast,Instagram,North America,140224,3240,285,2362.91,3768.01,2025-02-24,2025-03-04
1629,Summer Sale,LinkedIn,Australia,365686,859,338,4155.56,8064.27,2024-06-05,2024-06-11
1630,Mega Campaign,LinkedIn,North America,352874,2815,85,4359.01,8546.75,2025-03-12,2025-03-25
1631,Spring Promo,Facebook,Australia,421055,4496,46,147.38,1395.54,2025-02-13,2025-02-16
1632,Autumn Deals,Facebook,North America,382563,4936,330,3350.92,6580.03,2025-04-20,2025-04-25
1633,Winter Blast,Facebook,Africa,498172,1707,56,135.35,2270.21,2024-05-10,2024-05-18
1634,Autumn Deals,Facebook,Australia,367364,2832,488,1377.6,9465.31,2024-08-16,2024-08-22
1635,Summer Sale,Twitter,South America,461758,1719,77,260.63,5734.1,2025-03-12,2025-03-23
1636,Spring Promo,Twitter,Asia,180347,2642,168,3857.0,4216.53,2025-03-08,2025-03-19
1637,Spring Promo,Google Ads,Europe,444892,4452,392,4150.3,10301.14,2025-02-06,2025-02-10
1638,Winter Blast,Twitter,Africa,368341,1261,416,2422.3,9240.08,2024-08-23,2024-09-05
1639,Winter Blast,Google Ads,Australia,358676,2258,158,4184.56,5158.92,2024-06-18,2024-06-26
1640,Autumn Deals,Twitter,Australia,101947,4040,343,2741.01,6108.89,2024-08-23,2024-08-31
1641,Winter Blast,Facebook,Asia,377477,3586,147,4288.28,4610.32,2025-01-14,2025-01-25
1642,Autumn Deals,Instagram,North America,431889,2370,477,1653.43,3072.37,2025-01-29,2025-02-13
1643,Autumn Deals,Twitter,Australia,251303,2038,110,3898.11,11542.17,2025-01-18,2025-01-31
1644,Summer Sale,Twitter,Africa,305682,971,268,2994.74,12220.81,2025-01-20,2025-02-02
1645,Winter Blast,LinkedIn,North America,114643,4276,234,1053.98,6022.72,2024-05-22,2024-06-05
1646,Summer Sale,Twitter,North America,420694,574,404,3663.76,5768.44,2024-07-02,2024-07-09
1647,Summer Sale,Facebook,Australia,69990,2173,83,3940.59,10338.15,2025-03-28,2025-04-01
1648,Spring Promo,Instagram,Africa,284432,4009,348,1124.27,6921.7,2025-01-26,2025-02-05
1649,Autumn Deals,Instagram,Europe,254934,4481,420,4783.11,14236.69,2025-01-08,2025-01-19
1650,Spring Promo,Facebook,North America,104031,2855,424,545.22,8271.59,2024-05-20,2024-06-04
1651,Mega Campaign,Instagram,Europe,204563,547,299,2070.89,6606.39,2024-10-30,2024-11-09
1652,Mega Campaign,LinkedIn,South America,148046,3298,133,691.06,7755.53,2024-07-22,2024-08-06
1653,Spring Promo,Instagram,Europe,276264,1193,264,501.6,3492.03,2025-04-11,2025-04-16
1654,Spring Promo,Google Ads,Asia,346255,2051,351,1753.74,3224.98,2025-01-26,2025-02-07
1655,Summer Sale,Twitter,North America,310860,4135,433,3292.98,8909.18,2024-06-21,2024-06-25
1656,Autumn Deals,Google Ads,Europe,486180,3119,434,1947.58,4633.64,2024-10-18,2024-10-24
1657,Mega Campaign,Twitter,Europe,293573,801,273,219.87,6220.53,2025-04-27,2025-05-09
1658,Summer Sale,Google Ads,Europe,61958,2053,451,1853.08,7450.87,2025-01-26,2025-02-02
1659,Summer Sale,LinkedIn,South America,335829,360,201,513.11,9212.22,2024-06-22,2024-06-30
1660,Spring Promo,Instagram,Australia,338783,2973,463,3526.1,13008.15,2024-05-10,2024-05-13
1661,Spring Promo,Instagram,Europe,426779,3856,151,4105.76,7671.81,2025-03-25,2025-04-07
1662,Mega Campaign,Twitter,Europe,253530,4775,494,1236.79,6083.98,2024-11-29,2024-12-05
1663,Spring Promo,Google Ads,Africa,59300,1353,266,1288.81,8456.92,2024-09-15,2024-09-21
1664,Spring Promo,Instagram,South America,441575,2083,381,1556.25,11538.74,2024-12-12,2024-12-26
1665,Winter Blast,LinkedIn,Australia,299964,1059,123,4694.76,8190.71,2024-11-13,2024-11-17
1666,Mega Campaign,LinkedIn,North America,110619,1277,217,2862.37,5324.25,2024-07-09,2024-07-16
1667,Autumn Deals,Facebook,Australia,491274,1701,424,4446.41,8152.82,2024-10-08,2024-10-21
1668,Spring Promo,Facebook,Africa,429596,2021,290,204.6,9152.88,2024-12-20,2024-12-25
1669,Winter Blast,Instagram,Africa,166696,4319,183,2234.61,7973.84,2024-07-14,2024-07-21
1670,Winter Blast,Instagram,South America,411685,2837,473,3288.09,5106.39,2024-10-20,2024-10-30
1671,Mega Campaign,Facebook,Australia,102955,4094,419,2253.74,2588.96,2025-04-14,2025-04-24
1672,Autumn Deals,LinkedIn,Australia,252710,924,38,1918.08,2704.32,2025-04-11,2025-04-25
